# META,public,LGE Pressure Sensor Non-wakeup,LGE,string_type=android.sensor.pressure,min_delay_us=40000,max_delay_us=1000000,resolution_hpa=0.0016
# META,unfiltered,LGE Unfiltered Pressure  Non-wakeup,Goertek,string_type=lge.sensor.lg_unfiltered_pressure,min_delay_us=31250,max_delay_us=1000000,resolution_hpa=0.01
source,timestamp_ns,pressure_hpa
unfiltered,668219183861898,981.79852295
public,668219173848982,981.79553223
unfiltered,668219215107471,981.79779053
public,668219213848982,981.79553223
unfiltered,668219246357732,981.79705811
public,668219253848982,981.79571533
unfiltered,668219277607211,981.79656982
unfiltered,668219308857732,981.79656982
public,668219293848982,981.79577637
unfiltered,668219340107992,981.79681396
public,668219333848982,981.79589844
unfiltered,668219371358565,981.79736328
unfiltered,668219402613982,981.79852295
public,668219373848982,981.79589844
unfiltered,668219433865284,981.79876709
public,668219413848982,981.79595947
unfiltered,668219465118930,981.79858398
public,668219453848982,981.79626465
unfiltered,668219496367627,981.79803467
public,668219493848982,981.79638672
unfiltered,668219527613982,981.79693604
unfiltered,668219558864502,981.79602051
public,668219533848982,981.79644775
unfiltered,668219590129607,981.79541016
public,668219573848982,981.79644775
unfiltered,668219621365284,981.79461670
public,668219613848982,981.79644775
unfiltered,668219652613721,981.79333496
unfiltered,668219683864242,981.79296875
public,668219653848982,981.79644775
public,668219693848982,981.79644775
unfiltered,668219715113773,981.79333496
public,668219733848982,981.79644775
unfiltered,668219746364763,981.79461670
public,668219773848982,981.79644775
unfiltered,668219777575127,981.79632568
unfiltered,668219808866638,981.79571533
unfiltered,668219840118982,981.79376221
public,668219813848982,981.79644775
unfiltered,668219871356950,981.79248047
public,668219853848982,981.79644775
unfiltered,668219902609034,981.79174805
public,668219893848982,981.79644775
unfiltered,668219933857784,981.79174805
public,668219933848982,981.79644775
unfiltered,668219965109607,981.79150391
unfiltered,668219996357523,981.79125977
public,668219973848982,981.79644775
unfiltered,668220027610596,981.79174805
public,668220013848982,981.79644775
unfiltered,668220058863200,981.79162598
public,668220053848982,981.79644775
unfiltered,668220090113252,981.79107666
unfiltered,668220121358305,981.78997803
public,668220093848982,981.79644775
public,668220133848982,981.79644775
unfiltered,668220152607732,981.78955078
unfiltered,668220183857471,981.78924561
public,668220173848982,981.79644775
public,668220213848982,981.79644775
unfiltered,668220215107471,981.78936768
unfiltered,668220246360388,981.79150391
unfiltered,668220277607471,981.79217529
public,668220253848982,981.79644775
unfiltered,668220308857992,981.79125977
public,668220293848982,981.79644775
unfiltered,668220340109607,981.79101563
public,668220333848982,981.79644775
unfiltered,668220371361377,981.79077148
public,668220373848982,981.79644775
unfiltered,668220402609034,981.78979492
unfiltered,668220433858252,981.78875732
public,668220413848982,981.79644775
unfiltered,668220465108252,981.78820801
public,668220453848982,981.79644775
unfiltered,668220496327575,981.78869629
public,668220493848982,981.79644775
unfiltered,668220527609086,981.79022217
unfiltered,668220558863200,981.79119873
public,668220533848982,981.79644775
unfiltered,668220590120752,981.79180908
public,668220573848982,981.79644775
unfiltered,668220621362471,981.79278564
public,668220613848982,981.79644775
unfiltered,668220652608044,981.79302979
unfiltered,668220683864555,981.79223633
public,668220653848982,981.79644775
unfiltered,668220715107211,981.79052734
public,668220693848982,981.79644775
unfiltered,668220746357471,981.78936768
public,668220733848982,981.79644775
unfiltered,668220777607471,981.78936768
public,668220773848982,981.79644775
unfiltered,668220808858044,981.79040527
public,668220813848982,981.79644775
unfiltered,668220840106950,981.79077148
public,668220853848982,981.79638672
unfiltered,668220871359294,981.79022217
unfiltered,668220902607992,981.78985596
public,668220893848982,981.79626465
unfiltered,668220933857732,981.78900146
public,668220933848982,981.79614258
unfiltered,668220965107992,981.78881836
unfiltered,668220996357471,981.78857422
public,668220973848982,981.79595947
unfiltered,668221027614034,981.78741455
public,668221013848982,981.79589844
public,668221053848982,981.79571533
unfiltered,668221058865544,981.78765869
unfiltered,668221090114242,981.78887939
public,668221093848982,981.79571533
unfiltered,668221121364502,981.78936768
unfiltered,668221152613200,981.78924561
public,668221133848982,981.79541016
public,668221173848982,981.79479980
unfiltered,668221183865544,981.78906250
unfiltered,668221215113461,981.78967285
public,668221213848982,981.79412842
unfiltered,668221246364242,981.79077148
unfiltered,668221277575700,981.79016113
public,668221253848982,981.79333496
public,668221293848982,981.79321289
unfiltered,668221308864242,981.78930664
unfiltered,668221340118982,981.78924561
public,668221333848982,981.79309082
unfiltered,668221371363773,981.78906250
public,668221373848982,981.79296875
unfiltered,668221402617367,981.78979492
unfiltered,668221433864242,981.79083252
public,668221413848982,981.79254150
public,668221453848982,981.79193115
unfiltered,668221465117627,981.79107666
unfiltered,668221496366065,981.79162598
public,668221493848982,981.79174805
unfiltered,668221527607471,981.79174805
public,668221533848982,981.79174805
unfiltered,668221558857732,981.79217529
unfiltered,668221590124138,981.79223633
public,668221573848982,981.79174805
unfiltered,668221621357992,981.79040527
public,668221613848982,981.79168701
unfiltered,668221652607159,981.78991699
unfiltered,668221683857732,981.79016113
public,668221653848982,981.79168701
unfiltered,668221715107471,981.78985596
public,668221693848982,981.79168701
unfiltered,668221746361117,981.78900146
public,668221733848982,981.79162598
public,668221773848982,981.79156494
unfiltered,668221777609867,981.78833008
unfiltered,668221808857992,981.78930664
unfiltered,668221840107523,981.79095459
public,668221813848982,981.79150391
unfiltered,668221871357784,981.79278564
public,668221853848982,981.79150391
unfiltered,668221902608252,981.79315186
public,668221893848982,981.79150391
unfiltered,668221933857471,981.79156494
public,668221933848982,981.79150391
unfiltered,668221965107732,981.79028320
unfiltered,668221996324294,981.78912354
public,668221973848982,981.79150391
unfiltered,668222027608461,981.78814697
public,668222013848982,981.79144287
unfiltered,668222058861898,981.78912354
public,668222053848982,981.79107666
unfiltered,668222090107680,981.79010010
unfiltered,668222121366325,981.79040527
public,668222093848982,981.79101563
public,668222133848982,981.79095459
unfiltered,668222152607732,981.79174805
unfiltered,668222183862888,981.79241943
public,668222173848982,981.79095459
unfiltered,668222215107211,981.79248047
public,668222213848982,981.79095459
unfiltered,668222246357211,981.79156494
unfiltered,668222277609346,981.79119873
public,668222253848982,981.79095459
unfiltered,668222308857211,981.79119873
public,668222293848982,981.79095459
unfiltered,668222340107471,981.78991699
public,668222333848982,981.79095459
unfiltered,668222371357523,981.78942871
public,668222373848982,981.79083252
unfiltered,668222402607471,981.78955078
public,668222413848982,981.79071045
unfiltered,668222433868982,981.78979492
public,668222453848982,981.79064941
unfiltered,668222465107211,981.79022217
unfiltered,668222496357992,981.79016113
public,668222493848982,981.79052734
unfiltered,668222527608252,981.79010010
unfiltered,668222558859034,981.78991699
public,668222533848982,981.79046631
unfiltered,668222590128565,981.79095459
public,668222573848982,981.79040527
public,668222613848982,981.79040527
unfiltered,668222621357732,981.79260254
unfiltered,668222652608252,981.79266357
unfiltered,668222683863200,981.79138184
public,668222653848982,981.79040527
unfiltered,668222715113721,981.79132080
public,668222693848982,981.79040527
unfiltered,668222746364763,981.79266357
public,668222733848982,981.79040527
unfiltered,668222777579867,981.79302979
public,668222773848982,981.79040527
unfiltered,668222808863409,981.79357910
unfiltered,668222840118200,981.79492188
public,668222813848982,981.79040527
public,668222853848982,981.79040527
unfiltered,668222871366013,981.79498291
unfiltered,668222902625961,981.79437256
public,668222893848982,981.79040527
unfiltered,668222933864034,981.79486084
public,668222933848982,981.79040527
unfiltered,668222965120752,981.79467773
public,668222973848982,981.79040527
unfiltered,668222996363200,981.79357910
unfiltered,668223027614502,981.79315186
public,668223013848982,981.79040527
unfiltered,668223058863721,981.79345703
public,668223053848982,981.79040527
unfiltered,668223090114242,981.79473877
unfiltered,668223121366846,981.79492188
public,668223093848982,981.79040527
unfiltered,668223152613721,981.79388428
public,668223133848982,981.79046631
unfiltered,668223183865284,981.79290771
public,668223173848982,981.79052734
unfiltered,668223215107732,981.79223633
public,668223213848982,981.79064941
unfiltered,668223246357680,981.79156494
public,668223253848982,981.79064941
unfiltered,668223277608721,981.79174805
unfiltered,668223308857732,981.79223633
public,668223293848982,981.79064941
public,668223333848982,981.79064941
unfiltered,668223340107992,981.79260254
unfiltered,668223371357680,981.79406738
unfiltered,668223402608252,981.79412842
public,668223373848982,981.79064941
unfiltered,668223433857992,981.79376221
public,668223413848982,981.79083252
unfiltered,668223465107992,981.79376221
public,668223453848982,981.79095459
unfiltered,668223496326534,981.79272461
public,668223493848982,981.79101563
unfiltered,668223527608513,981.79223633
unfiltered,668223558867627,981.79296875
public,668223533848982,981.79119873
unfiltered,668223590121794,981.79406738
public,668223573848982,981.79119873
public,668223613848982,981.79119873
unfiltered,668223621361898,981.79431152
unfiltered,668223652609815,981.79431152
unfiltered,668223683862211,981.79431152
public,668223653848982,981.79119873
unfiltered,668223715107992,981.79443359
public,668223693848982,981.79119873
unfiltered,668223746359555,981.79443359
public,668223733848982,981.79138184
unfiltered,668223777607471,981.79351807
public,668223773848982,981.79150391
unfiltered,668223808857784,981.79217529
unfiltered,668223840110648,981.79028320
public,668223813848982,981.79156494
unfiltered,668223871357471,981.79052734
public,668223853848982,981.79156494
unfiltered,668223902608044,981.79101563
public,668223893848982,981.79156494
unfiltered,668223933857263,981.78985596
public,668223933848982,981.79156494
unfiltered,668223965107992,981.78979492
unfiltered,668223996357523,981.78985596
public,668223973848982,981.79156494
unfiltered,668224027608252,981.79028320
public,668224013848982,981.79156494
unfiltered,668224058858044,981.79022217
public,668224053848982,981.79156494
unfiltered,668224090113721,981.78869629
public,668224093848982,981.79156494
unfiltered,668224121357732,981.78735352
unfiltered,668224152608044,981.78601074
public,668224133848982,981.79156494
public,668224173848982,981.79156494
unfiltered,668224183858513,981.78509521
public,668224213848982,981.79156494
unfiltered,668224215107992,981.78521729
unfiltered,668224246361377,981.78515625
unfiltered,668224277577627,981.78479004
public,668224253848982,981.79156494
unfiltered,668224308857159,981.78564453
public,668224293848982,981.79156494
unfiltered,668224340113461,981.78656006
public,668224333848982,981.79156494
unfiltered,668224371357471,981.78729248
unfiltered,668224402618200,981.78747559
public,668224373848982,981.79156494
unfiltered,668224433864763,981.78771973
public,668224413848982,981.79156494
unfiltered,668224465116586,981.78900146
public,668224453848982,981.79156494
public,668224493848982,981.79150391
unfiltered,668224496374346,981.78936768
unfiltered,668224527615805,981.78906250
unfiltered,668224558863982,981.78857422
public,668224533848982,981.79138184
unfiltered,668224590127263,981.78875732
public,668224573848982,981.79119873
unfiltered,668224621364763,981.78906250
public,668224613848982,981.79119873
unfiltered,668224652613252,981.78930664
unfiltered,668224683864242,981.78985596
public,668224653848982,981.79119873
unfiltered,668224715121013,981.78955078
public,668224693848982,981.79119873
unfiltered,668224746363982,981.78942871
public,668224733848982,981.79119873
unfiltered,668224777617680,981.78942871
public,668224773848982,981.79119873
unfiltered,668224808863982,981.78985596
unfiltered,668224840109034,981.79095459
public,668224813848982,981.79119873
public,668224853848982,981.79119873
unfiltered,668224871358252,981.79162598
unfiltered,668224902612419,981.79162598
public,668224893848982,981.79119873
public,668224933848982,981.79119873
unfiltered,668224933856169,981.79138184
unfiltered,668224965107732,981.79187012
unfiltered,668224996325909,981.79107666
public,668224973848982,981.79125977
unfiltered,668225027607732,981.78997803
public,668225013848982,981.79125977
unfiltered,668225058862419,981.79083252
public,668225053848982,981.79125977
unfiltered,668225090107732,981.79223633
public,668225093848982,981.79138184
unfiltered,668225121361638,981.79162598
unfiltered,668225152607471,981.79022217
public,668225133848982,981.79138184
unfiltered,668225183858513,981.78979492
public,668225173848982,981.79125977
unfiltered,668225215108825,981.79071045
public,668225213848982,981.79119873
unfiltered,668225246358513,981.79107666
unfiltered,668225277608513,981.79107666
public,668225253848982,981.79107666
public,668225293848982,981.79107666
unfiltered,668225308857992,981.79132080
unfiltered,668225340107471,981.79028320
public,668225333848982,981.79107666
unfiltered,668225371357732,981.79101563
unfiltered,668225402606690,981.79248047
public,668225373848982,981.79113770
public,668225413848982,981.79119873
unfiltered,668225433857471,981.79205322
unfiltered,668225465107523,981.79040527
public,668225453848982,981.79119873
public,668225493848982,981.79119873
